Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA-25-1633-01	0.0294083947910291	0	0.000952497889096208	0.0441268659248667	0	0.0733161400167871	0	0.0210875528476651	0.0293411121855576	0	0.0031305782028973	0	0.00917900166252345	0	0.0295457320239666	0.101408115302886	0	0.00201265233116638	0	0.00122566433388655	0	0.00321078099350555	0.1	0.121952468048857	1.04255028837185	0.347945088505834
TCGA-25-1634-01	0	0.000244440524609141	0	0	0	0.00964605024741324	0	0.00320477487054394	0.00419879961512283	0	0	0.00263656050445908	0	0.00781162108623228	0	0.00834612250435352	0	0.000141207930943408	0.00059707309649601	0	0.00057091650844554	0	0.435	0.031091542194045	1.09279481079542	0.037397566888619
TCGA-25-1635-01	0.000187040530591424	0	0	0	0	0.0937347728594763	0	0.0147037891872766	0.0166363941257336	0	0.00995415924887243	0	0.00184481796613323	0.0305288933582102	0.0151671047344467	0.0887323966265943	0	0.00826941815667077	0.00946359428679217	0	0.000580437863162103	0	0.235	0.0675807146887285	1.06690078929659	0.28980281894396
TCGA-25-1870-01	0	0.00060964994530649	0	0.00900000527172429	0	0.026491760979892	0	0.0134681290889222	0.00112603949286515	0	0	0.0150432909405893	0.00551951518137947	0	0	0.0361745158700761	0.000908795755240667	0	0	0.0298995891516654	0.00170021399814645	0.000660790047118081	0.465	0.0251199131930448	1.10796568612969	0.140602295722926
TCGA-25-1871-01	0.00682650754529099	0	0.000237354591275163	0	0	0.00677497196729594	0	0.00524798781844195	0.0053139652357545	0	0	0.000897278010385582	0	0.0216733179776737	0	0.0088572093560828	0	0	0.00179465400608127	0	0	0	0.563	0.0138501968741856	1.1128917300377	0.0576232465082819
TCGA-25-2042-01	0.0202413298691759	0	0.0116685388180157	0.0145936783541003	0	0.0761607500604893	0	0	0.00604599440331686	0	0.00516654414002625	0	0.00640468495805254	0	0.00251230231697781	0.120993237403939	0	0.0169836704374431	0	0.0248357544066107	0	0.0154588859762704	0.586	0.0118865355455511	1.08051767145542	0.321065371144417
TCGA-25-2391-01	0.011224537687826	0	0	0.013965583633888	0	0.0251450491076296	0	0.00813349686547243	0.0178226938693206	0	0	0.0152661184137402	0.00665339608741993	0	0	0.0720539282089716	0	0.0539416528287519	0.000951196531720741	0	0	0.0111209133075446	0.291	0.0528370756077204	1.07513127452904	0.236278566542286
TCGA-25-2392-01	0.0095618460410797	0	0	0.000521484422402511	0	0.0428322460372649	0	0.0114348810347644	0.00385774014475905	0	0.00668819852096202	0	0.0451617065532965	0	0.0122071127597528	0.180733315129297	0	0	0.00775962464926381	0	0	0	0.166	0.0877461280835588	1.08085919706095	0.320758155292843
TCGA-25-2393-01	0.0159325224621433	0	0	0.0178672346849629	0	0.0133885414781319	0	0.0169878649277076	0.00538559254366167	0	0	0.00422150508608961	0.00293073717948883	0.0840484377024745	0.00998962811556375	0.0404553086429824	0	0	0	0.0104220340925166	0.00306349003353545	0.00303657754944063	0.117	0.1093471954471	1.07397802230698	0.227729474498699
TCGA-25-2396-01	4.85373662264702e-05	0	0	0.0165510382735194	0	0.0749463776081136	0	0.0207949037024939	0.0247084587896997	0	0.00845676356434958	0.000337323868468077	0.0115858471201004	0.0273615229586577	0.0335834232961951	0.0245434104185697	0	0	0.0120756047081903	0	0	0	0.097	0.122910149308117	1.04924277871679	0.254993211674584
TCGA-25-2397-01	0	0.00116373041117102	0	0	0	0.0431117128741193	0	0.0166430768518938	0.0125057222361439	0	0.0129634112366425	0	0.0140958538068138	0.0166717221921283	0	0.00359535365430475	0	0	0.0102286422042027	0	0	0.00419694183355506	0.245	0.0639495278143859	1.06979801331192	0.135176167300975
TCGA-25-2398-01	0.00131001250270941	0	0	0.00299604708140167	0	0.0278907783259728	0	0.0119543786029278	0.00716360904098922	0	0	0.0204164977977821	0	0.128769718062553	0.00880242434929334	0.050592192834	0	0	0.00892918352490784	0	0	0	0.03	0.198126237571241	1.05685727508821	0.268824842122537
TCGA-25-2399-01	0.0326789703672141	0	0.00210510677994842	0.0240546054395553	0	0.0440528463218944	0.000783477861772348	0.0200712400901646	0.0061433710861399	0	0.00414920859659634	0.0264803854395749	0.00621307856000992	0.0305048528766909	0.0262290363763205	0.0731713872683621	0	0	0.0126132541897974	0	0	0.000848756753501693	0.106	0.118832384092408	1.04051262098725	0.310099578007543
TCGA-25-2400-01	0.0131739537264192	0	0	0.00857673599679979	0	0.0309143338085539	0	0.0190954940484864	0.00295561945076319	0	0	0.00647326559719168	0.00546121567749944	0.00131291559809115	0.00361506612589118	0.0540194187171821	0	0.00766027702276259	0.015215967270098	0	0	0	0.465	0.0250671461637513	1.06902342987405	0.168474263039739
TCGA-25-2401-01	0.00721926036148938	0	0	0.0110864465649995	0	0.0580257150167844	0	0.016711990745419	0.0200541895700496	0	0.00360358022212394	0.00454409746425433	0.0285568235927948	0.0070530175384447	0.0444633032372752	0.158372126512887	0	0.00941515010400004	0.00274982872164321	0	0	0.00289438042518245	0.015	0.237214128677245	0.999396291649164	0.374749910077348
TCGA-25-2404-01	0.00278204405573718	0	0	0.0326375583839081	0	0.0769581677122804	0	0.0444302909116886	0.011558446077386	0	0	0	0.0119340832905559	0.0153079047836396	0.0296803729648812	0.0179482312647295	0	0	0.0078015787000332	0	0	0.00126448665547482	0.218	0.0716674988743642	1.08278757324534	0.252303164800314
TCGA-25-2409-01	0.00101742841001516	0	0	0.0106980460136965	0	0.0705940314050569	0	0.0154177346186395	0.0224092719064198	0	0.00765282567890667	0.0125846961945635	0.010583703927372	0.0331121839046661	0.0222098338562763	0.0627657487348545	0	0	0.0224012053253661	0	0	0	0.132	0.100989084650492	1.04738884999074	0.291446709975833
TCGA-29-1688-01	0.000540597085127206	0.000914141571878219	0	0	0	0.0596884953800738	0	0.0246550988447838	0.00455184290674999	0	0.00685508664256413	0.0105858719069749	0.00735222353148267	0.028623295950054	0.0283238394861578	0.100680181776164	0	0.00587572515051753	0.00381353051987379	0	0	0	0.0659999999999999	0.14657788709957	1.03899670309592	0.282459930752402
TCGA-29-1690-01	0.012001725159032	0	0.000342686384576386	0.0178800325975623	0	0.0642604556077359	0.000895859469369132	0.00644843701777344	0.0298033856917589	0	0.0139414540899146	0	0.0544554769614235	0.0564338180609475	0	0.0965682033180113	0	0.0177821493899167	0	0.00578667708749101	0	0	0.036	0.188831836887088	1.01282341072237	0.376600360835513
TCGA-29-1691-01	0.0223150717638967	0	9.71693541214612e-05	0.0107916983128598	0	0.0320421137810895	0	0.00726997054260977	0.0143232888921781	0	0.00766795483922189	0	0.00571656479260011	0	0.0156421849187521	0.079630837656538	0	0	0	0	0	0	0.267	0.0571895814620453	1.06973584660568	0.195496854853867
TCGA-29-1693-01	0	0	0	0.00399706393102296	0	0.0603299895236881	0	0.0132585690657089	0.00194945126926389	0	0	0.00995288626008328	0.0111919373487442	0.0200199961040404	0.00822384085404507	0.00775388706371608	0	0.0330817114411932	0.0160847001852622	0	0.00230707135605483	0	0.206	0.0749449602518848	1.06364996273331	0.188151104402823
TCGA-29-1694-01	0.00315552136427451	0	0.000309127254978519	0.00378987305413476	0	0.0886187169926012	0	0.0136866124260008	0.00912632370982849	0	0.00740466799308384	0.00604211975814123	0.0111689894106292	0.0274035329053117	0.0194952753562504	0.0475023700612278	0	0.0230003327282867	0	0	0.00017622381589966	0	0.234	0.0682094555549469	1.06856760677762	0.260879686830649
TCGA-29-1695-01	0.000494889791063189	0	0	0	0	0	0	0.00405223384146575	0.0126818253066663	0.00110563045253284	0.00627880004789302	0	0	0.179595370030186	0.0162412423841538	0.0670467270841324	0	0	0.00615512345063424	0	0	0	0	0.633852879811342	0.778367902020364	0.293651842388727
TCGA-29-1696-01	0.00861826962565084	0	0.000218788240779543	0	0	0.0473080584348713	0	0.0178219939304286	0	0	0	0.00459811929026588	0.00509265085720535	0	0.0133044889096938	0.0459357720940319	0	0.0112766519422956	0.0048137032539001	0	0	0	0.189	0.0819196446169369	1.05637095724095	0.158988496579123
TCGA-29-1697-01	0	0	0	0.0111379378518657	0	0.011013770661474	0	0.0223902693400707	0	0	0	0.0104974216001815	0.00425930107257336	0.0210483983957047	0.00676094665026629	0.0115803715473312	0	0.0122334957055154	0.020941904684985	0	0	0	0.66	0.00342651606568906	1.08659970384294	0.131863817509968
TCGA-29-1698-01	0.0229831816050973	0	0.0034740934264477	0.00829364514602987	0	0.0376424900241631	0	0.0179352986608813	0.0199449436282397	0	0	0.0093210449150812	0.00732674770516169	0.0162743130382129	0.0171732457438948	0.0617660859859733	0	0	0.00283922134192378	0	0	0	0.399	0.0366509785150592	1.07065413793764	0.224974311221107
TCGA-29-1699-01	0.00471363239581874	0	0	0.00219339722151895	0	0.0294986166919769	0	0.0185272606663367	0.0129436164846885	0	0.0192062087924355	0.00720340710478056	0.00856951240659647	0	0.0379780115927107	0.14022347298626	0	0.0328549116573866	0.0213946214137317	0	0	0.00128884466187328	0.031	0.194938459304078	1.01903195371174	0.336595514076115
TCGA-29-1701-01	0	0.00490521450980999	0	0.0100041942336993	0	0.0743107816455644	0	0.0175316714789362	0.00740008200254069	0.00985948947206639	0	0.00783753553010802	0.00909533608953816	0	0.0368587040890025	0.0983142608623096	0.000432031759983768	0.000160040129985733	0.0298286313160224	0	0	0	0.053	0.15811411822083	1.0260273522707	0.306537973119567
TCGA-29-1702-01	0	0.00263027422614379	0	0	0	0.0133033261281207	0	0.0176088762379777	0	0	0	0.00430289854771977	0.00223687988979959	0.0159167107401019	0	0.0115742172634549	0.00284181036911347	0.00425501245117456	0.0220280916025127	0	0	0	0.637	0.00631008595854004	1.08174322368	0.0966980974561192
TCGA-29-1703-01	0	0.000352375550005039	0	0.00964741501644576	0	0.0406698929979008	0	0.0232791002286449	0.0184551539250945	0	0	0.00479810217303618	0.0121659287889096	0.0507302226420517	0	0.00451865617996224	0	0	0	0.000638555845035554	0.00164867184256238	0	0.153	0.0916324280045683	1.07443073007248	0.166904075189649
TCGA-29-1705-01	0.00872001220947764	0	0	0.00258998216080896	0	0.0398155029317634	0	0.000902556364481399	0.0048370375285077	0	0.00589011343956353	0	0	0.0517014708219315	0.010770736109668	0.0569587013886461	0	0	0	0.00173552601309729	0	0	0.089	0.129810422401622	1.06144348730467	0.183921638967946
TCGA-29-1710-01	0.0122419302145581	0	0.012386899846609	0.0437490996273441	0	0.0893128039098689	0	0.0171069923795075	0.0441047909672567	0	0.00500293850637566	0.0339175519354864	0.00828365500028935	0.0483869822858013	0.0150329323910736	0.154162236403161	0.0138082395985103	0	0.0135047919054945	0	0	0.000173847194563651	0.026	0.209995571785465	1.00295362642697	0.5111756921659
TCGA-29-1711-01	0.00117124955201381	0	0.000749839296001332	0.0207995239655833	0	0.0525259989006568	0	0.0248551416879162	0.0190024465789063	0	0	0.0152275455117416	0.00934680591380596	0.0199487334664714	0.046535848857058	0.0384061249346554	0.00171347375287341	0	0.0235286538612571	0	0.00166749358535025	0	0.075	0.140675671331208	1.04179969387209	0.275478879864291
TCGA-29-1761-01	0.00827970639377617	0	0	0.0224115452708335	0	0.0321532651380262	0	0.0126898822927518	0.00766288366261854	0	0	0.00378644784740658	0	0.0514745125371615	0.0145303130693874	0.077094003984034	0	0	0.00596010846025935	0	0	0	0.048	0.164996503235701	1.03502974421329	0.236042668656255
TCGA-29-1762-01	0	0.000212643100856167	0	0	0	0.044550150962708	0	0.00456010485986377	0.00361986306441029	0	0.00508509946431313	0.00311719587116977	0.0251427052224904	0.0230549368643472	0	0.00558289337653654	0	0	0.0130332717050762	0	0.0055884386396358	0	0.563	0.0137542259811218	1.08195839557453	0.133547303131407
TCGA-29-1763-01	0.0203032443785465	0	0.00121401365005453	0.00653969460899452	0	0.0716397463443892	0	0.0416851605230804	0	0	0	0.0171914358932272	0.0160658861493225	0	0.0209154228788992	0.0844872407845822	0	0.0103987806682093	0.004722728040034	0	0	0	0.384	0.0383485294313012	1.07236713800951	0.29516335391934
TCGA-29-1770-01	0.000150734559642228	0.000953555693838796	0	0	0	0.0585853409872889	0	0.00766895346495644	0.0101580952362796	0	0.0136923276181009	0	0.00769158286292278	0.0408501009457937	0.000151747951493847	0.00288954600149033	0	0	0	0.007061276865964	0.000691019223045139	0.00108105263871767	0.267	0.0572299865624945	1.08668252567486	0.151625334049534
TCGA-29-1770-02	0	0	0	0	0	0.0294948632230181	0	0.0110201080157596	0.00188817992341368	0	0.00646067569057536	0.0113702172104661	0.00415395101343341	0.00575919853166988	0	0.020027843925365	0	0.0178650590560188	0.0158456696143485	0	0	0.000785431737394554	0.648	0.00501169768003758	1.0861982304935	0.124671197941463
TCGA-29-1776-01	0.0226788820107009	0	0.000227342809065664	0.0150010128389428	0	0.0395991074219383	0	0.0089661473578303	0.0076791622657235	0	0.00466608847180564	0	0.0103122123319719	0	0.00358066431090629	0.0379512287712948	0	0.024881508097178	0	0.00166246743824556	0	0	0.26	0.0591167694696174	1.06120712135703	0.177205824125604
TCGA-29-1778-01	0.0224436574376324	0	0.000954870687186553	0.0146957617660165	0	0.074638371065545	0	0.0137989130859235	0.0241578147270095	0	0.0107173166444704	0.00705092127922207	0	0.0229884182772786	0.0274885357503908	0.0732479131432649	0	0.0087645463846867	0.00497053812719356	0	0	0	0.091	0.127922380327922	1.03846664195209	0.30591757837582
TCGA-29-1781-01	0.0122616625878258	0.00013364642400288	0.00739602416488957	0.0840871963607676	0	0.0629502876568404	0.0047999353066091	0.0207814634548654	0.02651641630754	0	0.0187711029798176	0	0.00143500759063099	0.0888783392428106	0.0675143842785517	0.136117601657491	0	0	0.000353653746158459	0	0	0	0.005	0.329367306932424	0.954628811775264	0.531996721758801
TCGA-29-1783-01	0.0135347972483218	0	0.00527628236877501	0.0193884972857193	0	0.0484445155497612	0	0.0220989665997908	0.0136943165263875	0	0	0.015084999971698	0.00981438019194133	0.026946274401613	0.0233209690093476	0.107933657795282	0.000815552004745416	0	0.00441417896816064	0	0	0.000874709427717828	0.108	0.115342755989665	1.04491168448816	0.311642097349261
TCGA-29-1784-01	0	0.0102901764119301	0.0106577633040112	0.0242202891970831	0	0.0499259619736365	0	0.0347191486703582	0.0175498667148651	0	0.0165650542800166	0	0.0220570011056898	0.0455740535542942	0.0488870648888472	0.109682535590228	0.00468644794580542	0	0.0229695719099215	0	0	0	0.013	0.251057851952129	0.9832363711067	0.417784935546687
TCGA-29-1785-01	0.00148420338631338	0	0	0.0252270149505044	0	0.0549024636538158	0	0.0119712109836445	0.0225249170536836	0	0	0.0159320392913236	0.00262793360222252	0.00573803383385094	0.0455331819961146	0.0858172291677516	0	0	0.0362674045685651	0	0	0	0.011	0.257939594354657	0.985589569685786	0.30802563248779
TCGA-29-2414-01	0	0.000882143704789025	0	0	0	0.0419062291028616	0	0.0104888057958783	0.00453250388666663	0	0.00073742944347096	0.00751753046150226	0.00948922495772231	0.0273214086408485	0.000245822457385734	0.00166223558122092	8.68648223644176e-05	0	0.0181282105569917	0	0.00421065860798618	0	0.369	0.0412334251704757	1.07639082394306	0.127209068019689
TCGA-29-2414-02	0.0416518937377701	0	0.0144430039193043	0.0794939632447346	0	0.00409722876613648	0.00133894061101833	0.0421449671523551	0.038523177377781	0	0.00951775259089047	0	0.00326236752186252	0.0323813766597987	0.0395425927001732	0.0738557048765951	0	0	0.00184626919433067	0	0	0	0.03	0.199372492196402	1.00723008701452	0.382099238352751
TCGA-29-2425-01	0.0160599618213933	0	0.0214909048862258	0.000770966065994126	0	0.00707121800676306	0	0.00569482462840203	0.00756331759558624	0	0.00749866410507839	0.00205552796976026	0	0.0416787182902499	0.01100352748989	0.0233127774384497	0	0	0.00207297755482189	0	0	0	0.25	0.0612792649007165	1.07583527794988	0.146273385852615
TCGA-29-2427-01	0.024250836732524	0	0	0.0821568864949502	0	0.0415156969925752	0	0.0206981900030055	0.0315698215103255	0	0.0192913202566092	0.00230546045210743	0.00163981311909818	0.0409359395567809	0.0514454825079309	0.157519988998545	0	0	0.00767446272705503	0	0	0	0.014	0.244482176061229	0.992038567720985	0.481003899351508
TCGA-29-2428-01	0.0101864932461742	0	0.00530694741126693	0.0414454115950211	0	0.0338561417734714	0	0.0288081289129137	0.0334682879226585	0	0.00710188811932201	0	0	0.0621500361476479	0.0384363627066377	0.0891462769407478	0	0	0	0	0	0	0.01	0.263487175342198	0.984806060728897	0.349905974775861
TCGA-29-A5NZ-01	0.00102055660749306	0	0.00047434123959153	0	0	0.0295142233499913	0	0.0271070145671857	0	0	0	0.0125686197702425	0.00692022066989685	0.0613496421400864	0.0097726902590468	0.00920722941851575	0.00307700061292565	0	0.00222812884679904	0	0	0	0.21	0.0731356494648407	1.08693591065931	0.163239667481775
TCGA-30-1718-01	0.000159746217296671	0	0.000164156240075019	0.00104444454071307	0	0.0693444289488875	0	0.0191383881614646	0.0120985563029997	0	0.000113296290860548	0.00974337485881759	0.00391645317196558	0.0146320630130647	0.0236421103995006	0.0503780010847479	0	0.00208453554519691	0.0218153297504677	0	0.00166544690450877	0	0.188	0.0821314518838389	1.05639143898814	0.229940331430567
TCGA-30-1855-01	0.0171920824100889	0	0.00467013064461907	0.0275828777862277	0	0.0502022658275274	0	0.0237073878597499	0.0361929130074448	0	0.00190930370564697	0.00814195534755469	0.00806954980654376	0.0481959373043003	0.0305918212421844	0.0948019018066718	0	0	0.00662496521679159	0	0	0	0.093	0.125731514342236	1.0393709112029	0.357883091965351
TCGA-30-1857-01	0.00297685377324771	0	0.00180572691899699	0.0215820322124967	0	0.057695151034391	0	0.00301564519192718	0.0256036338455907	0	0.00534126942096012	0.00419994577925815	0.0036369933794714	0.0704476344918207	0.0271191174095371	0.0774767695109433	0.000182438729483114	0	0.00774313788107611	0	0	0	0.016	0.231294487110675	1.00201469404945	0.3088263495792
TCGA-30-1860-01	0.0307273081774942	0	0.00673446769072771	0.0539830906266432	0	0.0817030314568834	0	0.0429465444883029	0.0182952472572399	0	0.0341749761173476	0.0025788531210091	0.0130622334507269	0.00750230739206805	0.068470871691095	0.0690017286137607	0	0	0	0.00360084552243654	0	0	0.00700000000000001	0.291785265123026	0.974079945959804	0.432781505605735
TCGA-30-1861-01	0.00162009327860769	0	0	0.00436354045780459	0	0.014998917090719	0	0.00245743933472904	0	0	0	0.00228277919404019	0.000903639721363832	0.0227035752298349	0.00335331612355292	0.0258029188291126	0	0	0.00413709309170304	0	0.000421807352994314	0	0.779	-0.00863921185620341	1.12148635170516	0.0830451197044622
TCGA-30-1862-01	0.0162247400082025	0	0.0239092194535194	0.0167621715865669	0	0.05244294070973	0	0.0127709626055561	0.0106787920988073	0	0.00286843375442607	0.00422603394738951	0.00942146765959854	0	0.013209691795205	0.042185592703647	0	0	0	0.00382963006075327	0	0	0.302	0.0514113244825634	1.06324617877939	0.208529676383402
TCGA-30-1891-01	0.0153732203420186	0	0.00212599838143738	0.0274813262459412	0	0.0351557977336954	0	0.00308740090461163	0.0106319782581667	0	0.00733512942123308	0	0	0.0373544984925534	0.0109928195958754	0.0729957518101167	0	0	0	0.00403474754745824	0	0.00511191646538528	0.183	0.0833152767974074	1.0627962614099	0.231680585198493
TCGA-31-1944-01	0.0122438523222025	0	0.0020996374133838	0.00912989766119642	0	0.048321148488965	0	0.0123629961639471	0.00884506503951229	0	0.0081977245579841	0.000240799290155208	0.00871629689877042	0.0210333484807718	0.0146493988923782	0.0456550429368234	0.000479030274753606	0	0.0123471727032557	0	0.00166657883509421	0	0.215	0.0723605182025209	1.05215348979388	0.205987989959194
TCGA-31-1946-01	0.0139800973531992	0	0	0.0113854153880037	0	0.018089550927289	0	0.0165438648481763	0.0202464348901963	0	0.00468766992345195	0	0	0.136996512112122	0.0172582761944781	0.08884335489657	0	0.00862517225274201	0.000344175007258092	0	0	0	0.00800000000000001	0.285500286713315	0.999312284963616	0.337000523793486
TCGA-31-1951-01	0.000878893108381498	0	0.00192909559336153	0	0	0.144848231312866	0	0.0380267072195253	0.0147124840416704	0	0.027727935628502	0.00321808378691647	0.00712746675324523	0.0648196605101041	0.0465162470499192	0.0244974592536497	0	0	0.0375083390503097	0	0	0.000621191433196178	0.109	0.114351920890806	1.04941439200575	0.412431794741648
TCGA-31-1953-01	0.00109589172379784	0	0	0.0280133821454088	0	0.0629616735013643	0	0.0213332022115688	0.0254110441272731	0	0.0165999754212888	0.0133364261052388	0.0206445860971878	0.127632644746239	0.0403686092537144	0.137341268658916	0.00817553217307938	0	0.00988698086765608	0	0	0	0.004	0.347868939241108	0.947036932865442	0.512801217032734
TCGA-31-1956-01	0.00187854386539041	0.0021330054509837	0.000875991715013492	0.0694602214336738	0	0.116413052519111	0	0.0153258256822123	0.0647929562335634	0	0	0.02011895422235	0.0100629068894731	0.150303825915887	0.051663792580947	0.184550109383167	0.00420489041486228	0	0.020185797458182	0	0	0	0.003	0.39158861497126	0.922631482215589	0.711969873764816
TCGA-31-1959-01	0.00489896591694865	0.00777436447470185	0	0.000144864228419292	0	0.115212088352558	0	0.0227438182738321	0.0279707791066226	0	0.00435022150501255	0.0186847821195995	0.0107120103918667	0.038433721948025	0.0196118985166875	0.165892707931546	0	0.0106180235073744	0.0113722097969847	0	0	0.00145090444762306	0.027	0.208269562305839	1.0055790959194	0.459871360517802
TCGA-36-1568-01	0.0058454701645	0	0.0078007854768526	0.0162081970886156	0	0.0537729148920451	0	0.00389453638097881	0.0189425946130041	0	0.00178541528899523	0.00760983825204006	0.00249473631731675	0.0499013741400903	0.0150371996739339	0.0772773257751354	0	0	0.00901581508249695	0	0	0	0.02	0.226638279907124	0.99867094901519	0.269586203146005
TCGA-36-1569-01	0.0285793823461816	0	0.000627746996641907	0.0511728083632202	0	0.0574491755783726	0	0.0303989858380334	0.020391112583119	0	0	0.00135477303748422	0.00751342871514041	0.0183167788115444	0.0258420183371974	0.096632883403473	0.0109960930118564	0	0.00766634245599373	0	0	0.00395027425088435	0.103	0.120126162062375	1.03784319690744	0.360891803729143
TCGA-36-1570-01	8.6616384873511e-05	0.000240391824366068	0	0	0	0.0318166108330361	0	0.00982354108738146	0.00876345008449238	0	0.00322162346170085	0.0045638456135061	0.0126920515514117	0.0196229108721942	0.0108998053875411	0.00748150264737185	0	0	0.0207428331124075	0	0.00102896690076624	0	0.328	0.0472890542965943	1.06435340700722	0.130984149761049
TCGA-36-1571-01	0.0108913641061557	0	0	0	0	0.0241536521099397	0	0.0148158896597212	0	0	0.00682331118739357	0.00164936756790176	0.00363228275163361	0.000565040084689978	0.00494541896153947	0.0257739660255905	0	0.00495020300473062	0.0015924200668397	0	0	0	0.689	0.000640327991860694	1.08308166436353	0.0997929155261358
TCGA-36-1574-01	0.0152644809595407	0	0.000483830525541029	0.00355233246952424	0	0.0507615410083376	0	0.0121323836066647	0.00636117057604314	0	0.00513470250135049	0.00137871847906825	0	0.0566965744572921	0.0440632268411644	0.0393988013880125	0	0.0117156933561545	0.000767690328425629	0	0	0	0.027	0.208673554532933	1.02403989771705	0.247711146497119
TCGA-36-1575-01	0	0.00279664757232833	0.00641557883996435	0.00731950604436085	0	0.0184707042344621	0	0.0138048164899647	0.00550773944641848	0	0	0.00177529832114984	0.00363244539801441	0.0173741975579464	0	0.0130375370597088	0	0.00263932135327839	0.00705657110349045	0	0	0	0.463	0.0260500517910991	1.07192392182741	0.099830363421087
TCGA-36-1576-01	0	0.00178860675016985	0	0.00525753845839781	0	0.0629034851157468	0	0.0319790546225406	0.0118902653875409	0	0.00664365882095618	0.00714767604316779	0.0250676620642816	0.0840060412470705	0.0385129221819252	0.11762614775259	0.00357598594242097	0	0.0329060085506815	0	0	0	0.025	0.212631495262326	1.00661031777487	0.429305052937489
TCGA-36-1577-01	0.00257459075981288	0	0	0.0310375222716744	0	0	0	0.00199481885680845	0.0104805376601757	0	0	0.010850831964403	0.0203647516969607	0.0462686885163725	0	0	0.000647659675004575	0	0.00369061739394794	0	0.00102952360587467	0	0.548	0.0159290230387315	1.11358267496325	0.128939542401035
TCGA-36-1578-01	0.00995572666520729	0	0.0114062142258867	0.0281422330196882	0	0.0505432052160629	0	0.0171307931067786	0.0167245432957531	0	0.0164772558773866	0	0	0.0501021884308997	0.0509902103323307	0.0576501177964044	0	0.00313904348909561	0.00772307745299933	0	0	0.00317665174507524	0.045	0.172367868129853	1.02703096701606	0.323161260653568
TCGA-36-1580-01	0.00791967344270147	0	0	0.0412800598132037	0	0.0598743200455815	0	0.0126325887385827	0.0297456039853614	0	0	0.0177609098356026	0.00816573962362617	0.110162172823239	0.0250698141053993	0.0769752295890321	0	0	0.0125985552552341	0	0	0	0.0600000000000001	0.149758777953277	1.04056572234168	0.402184667257564
TCGA-36-1581-01	0.0375512680961781	0	0	0.00411170845140433	0	0.111632742008868	0	0.0753850576255058	0.0159902856650411	0	0.0188971026616069	0	0.00266770707318092	0.103816485738421	0.063187542503608	0.034526282421586	0	0	0.0340193906310659	0	0	0	0.042	0.182460041902729	1.01753983210145	0.501785572876466
TCGA-3P-A9WA-01	0.00262155337644433	0.00518957820402443	0	0.000597413558679045	0	0.018404249749846	0	0.0081970517543971	0.00846143952345643	0	0.000906521101892613	0.00247781152511463	0.00526562456099655	0.0363312719782902	0.00479226063457442	0.0257562220250486	0	0.00688254385753931	0.000136495874276403	0	0	0	0.306	0.0509282878003629	1.08524838056282	0.12602003772458
TCGA-57-1582-01	0.0130653361032219	0	0.00716469524875839	0.00405862941595286	0	0.0311104089602652	0.000557169751203011	0.0105138601487505	0.00482572971242516	0	0.00140772593387449	0	0.00565926899212032	0.0127631632533387	0.0122494788976808	0.0451204146855851	0	0	0.00161579472113041	0	0	0	0.313	0.0491905900876365	1.06519305097221	0.150111675824307
TCGA-57-1583-01	0	0.000757522148331951	0	0	0	0.0145785164852416	0	0.00374736525478441	0.00691057295102546	0	0.00437766047590343	0	0	0.0484463537982914	0.000688116942080324	0.0279651969458615	0	0	0.000214253282049621	0	0.000692466051360486	0	0.0610000000000001	0.14865083462333	1.08409590014071	0.10837802433493
TCGA-57-1584-01	0.00573765690514006	0	0.00679611401238329	0.00577691716395924	0	0.0244209006663062	0	0.00675674451649615	0.00412268437655191	0	0.000655236607951316	0.00398558896607649	0.0159906506196173	0	0.00329142317668817	0.0664291618704283	0	0.0115037358407831	0.00418477197116504	0	0	0	0.324	0.0478458555798113	1.06847059584543	0.159651586693546
TCGA-57-1585-01	0.0105519222914716	0	0.0101469792874566	0.0155082265803686	0	0.0600576307454657	0	0.00637394686100843	0.0122615338650954	0	0.00549235636147971	0	0.0086756587352421	0.118017386647831	0.0145058339029894	0.0812336788725803	0	0	0	0.0085150511493438	0	0	0.053	0.157867353448898	1.04767538437514	0.351340205300332
TCGA-57-1993-01	0.000149476127427799	0.00111270873989596	0	0	0	0.0628640495039062	0	0.00512536010071263	0.019555512108873	0	0.0134862395586592	0	0.00518170539870039	0.03529781702717	0.000342715449789102	0.0140746541925593	0	0	0.00473966612266593	0	0	0.00096319123189782	0.305	0.051100986156376	1.08487827331565	0.162893095562257
TCGA-57-1994-01	0.029344190866903	0	0.0154124985022506	0.0442262375881477	0	0.0633203393634053	0	0.0435270013080922	0.0233612837927982	0	0	0.00291902691654332	0	0.0762772601045631	0.0245537508225321	0.0995143152421553	0	0	0	0	0	0	0.0600000000000001	0.150371617195703	1.03037266588494	0.422455904507391
