"entrez_id","hgnc_symbol","RG10T17","RG10T18","RG10T19","RG10T5","RG10T7","RG10T8","RG13T10","RG13T11","RG13T122","RG13T13","RG13T14","RG16T1","RG16T3","RG16T5","RG16T9","RG17T13","RG17T14","RG17T19","RG17T6","RG17T7","RG17T9","RG19-T10","RG19-T11","RG19-T7","RG19-T8","RG19-T9","RG1T3","RG1T5","RG1T6","RG1T7","RG20-T10","RG20-T12","RG20-T14","RG20-T8","RG4T1","RG4T2","RG4T3","RG4T4","RG4T5","RG5T12","RG5T13","RG5T14Rep","RG5T15","RG5T16","RG5T17","RG5T22","RG6T12","RG6T13","RG6T16","RG6T3"
"2916","GRM6",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,5,5,4,3,4,5,2,2,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,6,6,7
"2917","GRM7",2,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,4,7,6,5,3,4,6,6,7,7
"2918","GRM8",7,5,5,5,5,5,4,3,2,2,2,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,4,3,3,5,6,6,2,2,2,2,2,5,5,7,5,5,5,5,6,7,6,7
"2919","CXCL1",6,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
"2920","CXCL2",6,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
"2921","CXCL3",6,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
"2922","GRP",3,2,2,2,2,2,4,6,3,4,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,2,4,4,3,4,2,2,2,2,2,4,4,7,5,5,5,4,5,2,2,2
"2923","PDIA3",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,3,2,2,2,2,3,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"2926","GRSF1",8,5,6,5,6,6,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
"2928","GSC2",3,2,2,2,2,2,3,3,2,2,2,3,2,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,6,NA,6,7,7,4,4,7,5,4,5,5,5,5,5,5
"2931","GSK3A",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,5,4,7,7,3,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"2932","GSK3B",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,4,4,7,5,4,5,5,8,8,8,8
"2934","GSN",5,5,5,5,5,4,4,2,5,4,5,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,5,4,7,4,7,4,5
"2935","GSPT1",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,NA,NA,NA,NA,NA,2,2,3,3,2,2,3,4,4,4,3
"2936","GSR",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,5,5,4,2,3,4,1,1,1,1,1,5,4,3,2,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,4,NA,4,2
"2937","GSS",5,5,5,5,5,4,5,2,5,4,5,2,2,2,2,5,5,5,3,4,4,5,4,5,5,5,5,5,8,6,7,7,7,7,3,3,3,3,3,4,4,7,5,4,5,5,8,8,8,8
"2938","GSTA1",5,5,5,5,4,4,5,2,3,4,4,3,3,3,3,4,4,4,2,3,4,3,7,3,4,3,5,5,7,NA,3,3,2,4,5,5,4,4,4,2,2,3,3,2,2,3,4,6,4,5
"2939","GSTA2",5,5,5,5,4,4,5,2,3,4,4,3,3,3,3,4,4,4,2,3,4,3,7,3,4,3,5,5,7,NA,3,3,2,4,5,5,4,4,4,2,2,3,3,2,2,3,4,6,4,5
"2940","GSTA3",5,5,5,5,4,4,5,2,3,4,4,3,3,3,3,4,4,4,2,3,4,3,7,3,4,3,5,5,7,NA,3,3,2,4,5,5,4,4,4,2,2,3,3,2,2,3,4,6,4,5
"2941","GSTA4",5,5,5,5,4,4,5,2,3,4,4,3,3,3,3,4,4,4,2,3,4,3,7,3,4,3,5,5,7,NA,3,3,2,4,5,5,4,4,4,2,2,3,3,2,2,3,4,6,4,5
"2944","GSTM1",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2946","GSTM2",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2947","GSTM3",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2948","GSTM4",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2949","GSTM5",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2950","GSTP1",4,3,3,3,3,3,4,2,3,4,3,2,2,2,3,5,6,7,4,5,6,2,3,2,2,2,5,4,4,3,5,5,7,6,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,6,5,6,5
"2952","GSTT1",3,2,3,2,2,2,3,3,2,2,2,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,7,7,6,7,7,4,4,7,5,4,5,5,6,5,6,5
"2954","GSTZ1",6,5,4,4,4,4,3,3,2,2,2,3,3,3,3,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,5,5,3,3,3,3,3,6,6,7,7,6,6,8,5,5,5,6
"2956","MSH6",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,5,5,5,2,4,5,2,4,2,2,2,5,4,7,5,3,5,5,5,3,3,3,3,3,4,4,7,5,5,5,5,4,4,4,3
"2957","GTF2A1",6,5,4,4,4,4,3,3,2,2,2,3,3,3,3,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,5,5,3,3,3,3,3,6,6,7,7,6,6,8,2,2,2,2
"2958","GTF2A2",7,5,5,5,5,5,4,2,2,2,2,2,2,2,2,4,4,4,1,3,4,3,3,3,3,3,3,3,3,2,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,4
"2959","GTF2B",6,5,5,4,4,NA,4,2,3,3,3,3,3,3,3,3,3,4,1,2,3,4,4,4,4,4,5,4,7,5,5,5,6,5,4,4,4,4,4,4,4,4,5,4,5,5,8,8,8,8
"2960","GTF2E1",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,8,8,8,8
"2961","GTF2E2",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,5,5,4,2,3,4,1,1,1,1,1,5,4,3,2,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,4,NA,4,2
"2962","GTF2F1",1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,2,5,5,5
"2963","GTF2F2",3,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,NA,NA,NA,NA
"2965","GTF2H1",5,5,5,5,4,4,5,2,3,4,3,2,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,7,5,2,2,2,2,2,4,4,7,5,4,5,5,2,5,5,5
"2966","GTF2H2",3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4,2,NA,4,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","GTF2H3",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,5,5,8,6,3,3,3,3,3,4,4,7,5,4,5,8,4,4,4,3
"2971","GTF3A",4,3,3,3,3,3,4,2,3,4,3,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,5,2,2,2,2,2,4,4,7,7,5,5,8,4,5,5,3
"2972","BRF1",8,6,6,5,5,6,3,3,2,2,2,6,5,6,6,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,2,2,2,2,7,7,8,8,7,7,8,5,8,5,6
"2974","GUCY1B2",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"2975","GTF3C1",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,3,3,3,3,3,5,4,4,3,3,3,3,4,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"2976","GTF3C2",5,4,4,4,4,4,5,2,5,4,3,3,3,3,3,6,6,6,4,4,6,3,4,3,3,3,5,4,6,4,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,6,6,6
"29760","BLNK",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"29761","USP25",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,3,3,5,1,3,3,5,5,5,5,5,3,3,4,3,3,5,2,5,3,3,2,3,3,4,4,7,5,4,5,5,2,2,2,5
"29763","PACSIN3",5,5,5,4,4,4,4,2,3,4,3,2,2,2,2,3,3,3,1,3,3,5,5,5,5,5,2,2,3,2,5,5,7,5,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
"29765","TMOD4",5,5,5,5,5,4,5,2,4,4,4,3,3,4,3,4,4,4,3,3,4,5,5,5,5,5,8,8,8,8,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"29766","TMOD3",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,1,3,4,3,3,3,3,3,2,2,6,4,5,5,5,5,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"29767","TMOD2",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,1,3,4,3,3,3,3,3,2,2,6,4,5,5,5,5,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"2977","GUCY1A2",3,2,2,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,2,4,5,2,3,2,2,2,2,2,3,2,3,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,5,4,3,4
"29774","POM121L9P",3,2,3,2,2,2,3,3,2,2,2,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,7,7,6,7,7,4,4,7,5,4,5,5,6,5,6,5
"29775","CARD10",3,3,3,2,2,2,3,3,2,2,2,2,1,2,1,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,3,2,2,2,2,2,2,2,3,3,2,2,3,2,5,6,8
"29777","ABT1",5,5,5,5,4,3,7,4,5,7,7,2,2,2,2,4,4,4,2,3,4,3,7,3,5,3,4,4,8,4,3,3,3,4,4,5,4,4,4,4,4,7,5,4,5,5,5,6,3,7
"2978","GUCA1A",4,3,3,3,3,3,7,4,5,4,8,2,2,2,2,4,4,4,2,3,4,5,7,5,5,5,4,4,6,4,3,3,3,4,5,5,5,5,5,5,5,7,5,5,6,5,4,6,4,5
"29780","PARVB",1,1,1,1,1,1,3,3,2,2,2,2,1,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,0,2,2,2,2,2,2,2,2,3,3,2,2,3,5,5,5,6
"29781","NCAPH2",1,1,1,1,1,1,3,3,2,2,2,1,1,1,1,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,3,1,1,1,1,1,2,2,3,3,2,2,3,4,7,6,7
"29785","CYP2S1",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,5,4,7,7,3,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"29789","OLA1",5,5,5,5,4,4,5,2,3,NA,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"2979","GUCA1B",4,3,3,3,3,3,7,4,5,4,8,2,2,2,2,4,4,4,2,3,4,5,7,5,5,5,4,4,6,4,3,3,3,4,5,5,5,5,5,5,5,7,5,5,6,5,4,6,4,5
"29796","UQCR10",5,4,4,3,3,3,3,3,2,2,2,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,2,2,2,2,2,4,4,7,5,4,5,5,6,3,5,4
"29797","POM121L8P",3,2,3,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,6,6,6,6,6,4,4,7,5,4,5,5,5,5,5,5
"29798","C2orf27A",5,5,5,5,4,4,2,3,2,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,7,7,7,7
"29799","YPEL1",3,2,3,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,6,6,6,6,6,4,4,7,5,4,5,5,5,5,5,5
"29800","ZDHHC1",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,3,3,2,2,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29801","ZDHHC8",3,2,NA,2,2,2,3,3,2,2,2,3,2,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,6,7,6,7,7,4,4,7,5,4,5,5,5,5,5,5
"29802","VPREB3",3,2,3,2,2,2,3,3,2,2,2,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,7,7,6,7,7,4,4,7,5,4,5,5,6,5,6,5
"29803","REPIN1",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,8,8,8,7
"2982","GUCY1A1",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,5,2,5,5,5,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,5,4,3,4,3,5,5,5,5
"2983","GUCY1B1",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,5,2,5,5,5,NA,2,3,2,4,3,2,4,2,2,2,2,2,3,3,5,4,3,4,3,5,5,5,5
"2984","GUCY2C",4,3,3,3,3,3,5,2,5,3,5,2,2,2,2,8,8,8,8,8,8,5,6,5,5,5,4,4,8,8,7,8,7,8,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"29841","GRHL1",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,5,4,7,6,5,5,6,4,5,3,5
"29842","TFCP2L1",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,7,7,7,7
"29843","SENP1",5,5,5,5,4,4,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,4,4,4,4,4,4,4,7,5,6,6,4,5,3,3,3,3,3,4,4,7,5,4,5,5,6,7,7,7
"29844","TFPT",5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,6,5,2,2,2,2,2,4,4,7,5,4,5,5,5,6,5,5
"29850","TRPM5",3,2,2,2,2,2,4,2,3,4,3,1,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2
"29851","ICOS",5,5,5,5,4,4,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,NA,NA,7,NA,4,NA,NA,4,4,4,3
"29855","UBN1",5,5,5,5,4,4,2,3,2,2,2,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"2987","GUK1",5,5,5,5,4,4,5,2,4,5,4,3,3,3,3,7,7,7,4,5,7,3,3,3,3,3,5,4,7,5,4,4,5,4,3,3,3,3,3,2,2,3,3,3,3,5,5,7,5,5
"29880","ALG5",4,2,3,3,3,2,4,2,5,4,5,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,7,NA,5,5,5,2,2,2,2
"29881","NPC1L1",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,3,3,2,4,2,2,2,3,3,3,2,4,5,7,5,3,3,3,3,3,2,2,3,3,2,2,3,7,6,NA,8
"29882","ANAPC2",7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,NA,NA,NA,4,7,8,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,NA,NA,NA,NA
"29886","SNX8",4,3,3,3,3,3,2,3,2,2,2,3,3,3,3,4,4,4,3,3,3,2,3,2,2,2,3,3,3,2,4,5,7,6,2,2,2,2,2,2,2,3,3,2,2,3,5,4,5,3
"29887","SNX10",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,4,3,2,3,2,2,2,3,3,3,2,4,5,7,6,4,4,4,4,4,2,2,3,3,2,2,3,5,4,5,3
"29888","STRN4",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,4,3,4,4,4,4,4,5,4,7,7,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"29889","GNL2",7,7,5,5,5,5,4,2,3,3,3,3,3,3,3,5,5,5,2,4,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,6,6,8,8,6,6,8,7,7,7,7
"29890","RBM15B",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,7,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,NA,8
"29893","PSMC3IP",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,4,4,4,2,3,4,2,3,2,2,2,3,3,4,3,2,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2
"29894","CPSF1",7,7,7,7,7,7,5,6,5,5,7,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,5,5,4,3,5,5,7,5,3,3,3,3,3,7,7,8,8,6,6,8,8,8,8,8
"29895","MYLPF",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,3,3,3,3,3,3,2,6,4,3,3,3,4,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"29896","TRA2A",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,4,3,2,3,2,2,2,3,3,3,2,4,5,7,6,2,2,2,2,2,2,2,3,3,2,2,NA,5,4,5,3
"29899","GPSM2",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"2990","GUSB",5,4,5,5,4,4,5,2,5,4,5,3,3,3,3,NA,NA,4,3,2,3,NA,4,3,NA,3,3,3,8,8,NA,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,6,NA,6,5
"29901","SAC3D1",4,3,3,3,4,3,4,2,3,4,3,2,2,2,2,5,6,7,4,5,6,2,3,2,2,2,4,4,3,2,5,5,7,6,2,2,2,2,2,4,4,7,5,4,5,5,6,5,6,5
"29902","FAM216A",5,5,5,5,4,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,2,4,3,3,3,3,3,3,4,4,7,5,4,5,8,4,4,4,3
"29903","CCDC106",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,4,5,5,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"29904","EEF2K",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,8,6,8,6,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"29906","ST8SIA5",3,2,2,2,2,2,4,6,3,4,3,2,2,2,2,3,3,5,3,3,3,2,2,2,2,2,3,3,3,2,4,4,3,4,2,2,2,2,2,4,4,7,5,5,5,4,5,4,3,4
"29909","GPR171",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,5,5,6,3,4,5,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,6,6,8,8,6,6,8,6,8,7,8
"29911","HOOK2",8,8,8,8,8,8,3,2,2,2,2,2,2,2,2,NA,NA,3,NA,NA,3,4,4,4,4,4,2,2,3,2,5,6,8,8,3,3,4,3,3,4,4,7,5,4,5,5,5,5,5,5
"29914","UBIAD1",5,4,4,3,3,3,4,6,2,3,3,3,3,3,4,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,5,5,4,5,5,2,2,4,3,2,2,3,8,6,7,4
"29915","HCFC2",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,2,4,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2
"29916","SNX11",6,5,5,4,4,4,3,6,2,2,2,1,1,1,1,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,3,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2
"29919","RMC1",3,2,2,2,2,2,2,6,2,2,2,2,2,2,2,3,3,5,3,3,3,4,4,4,4,4,3,3,3,2,4,4,3,4,2,2,2,2,2,2,2,3,3,2,2,3,6,4,5,4
"2992","GYG1",8,6,7,6,6,6,5,2,5,4,5,2,2,3,2,5,5,6,3,4,5,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,6,6,8,8,6,6,8,6,8,7,8
"29920","PYCR2",5,5,5,5,4,4,5,2,4,5,4,3,3,3,3,7,7,7,4,5,7,3,4,3,3,3,5,4,7,5,4,4,5,4,3,3,3,3,3,2,2,3,3,3,3,5,4,7,5,5
"29922","NME7",5,5,5,5,5,4,5,2,4,4,4,3,3,3,3,7,7,7,4,6,7,5,4,5,5,5,4,4,5,5,5,5,7,7,4,4,4,4,4,4,4,7,5,4,5,5,8,7,8,7
"29923","HILPDA",7,5,5,5,5,5,4,3,1,1,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,4,3,3,5,6,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,6,7,6,7
"29924","EPN1",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,4,5,5,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"29925","GMPPB",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,NA,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,NA,8
"29926","GMPPA",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"29927","SEC61A1",8,6,7,6,6,6,5,2,5,4,5,2,2,NA,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"29928","TIMM22",3,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,2,3,3,2,3,2,2,2,6,6,8,6,NA,NA,NA,NA,3,3,3,3,3,2,2,3,3,2,2,3,6,8,6,7
"29929","ALG6",5,5,5,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,1,3,3,4,4,4,5,4,5,4,6,4,5,5,6,5,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,5,8,7,6
"2993","GYPA",4,3,3,3,3,4,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,3,3,3,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,3,4,3,4,3,5,5,5,5
"29930","PCDHB1",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,4,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,3,2,4
"29933","GPR132",8,6,6,5,5,6,3,3,2,2,2,6,5,6,6,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,2,2,2,2,7,7,8,8,7,7,8,5,8,5,6
"29937","NENF",5,5,5,5,4,4,4,2,1,2,1,3,3,3,3,7,7,7,4,5,7,3,4,3,3,3,5,4,7,5,4,4,5,4,1,1,1,1,1,2,2,3,3,3,3,5,2,5,5,6
"2994","GYPB",4,3,3,3,3,4,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,3,3,3,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,3,4,3,4,3,5,5,5,5
"29940","DSE",8,8,8,NA,8,8,4,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,5,5,8,5
"29941","PKN3",3,2,3,3,3,2,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,4,7,4,4
"29942","PURG",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,5,5,4,2,3,4,1,1,1,1,1,5,4,3,2,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,4,NA,4,2
"29943","PADI1",4,3,4,3,3,3,4,6,2,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,8,8,7,5
