"gene_symbol","gene_symbol.1","r","p","mean_cna","padj"
"RD3","RD3",-0.143012496413798,0.40536289402809,3.7,1
"G6PC2","G6PC2",-0.143002842472438,0.405394927836321,3.94,1
"FLRT3","FLRT3",-0.142997883691294,0.405411382676927,5.06,1
"MRGPRX1","MRGPRX1",-0.14299651773511,0.405415915428559,3.46,1
"ADH1C","ADH1C",0.145148515619432,0.405441020405909,2.69387755102041,1
"PRR5","PRR5",0.142971434257051,0.405499156898048,2.24,1
"EPS8L3","EPS8L3",0.142919485556403,0.405671583708221,3.9,1
"TUBA1C","TUBA1C",-0.142883711901779,0.4057903470342,4.02,1
"USP35","USP35",0.14284805604131,0.405908739035172,3.96,1
"PLOD1","PLOD1",0.142842112419763,0.405928476198836,4.1,1
"TEX15","TEX15",-0.144976044654489,0.406005254095716,2.6530612244898,1
"POLRMT","POLRMT",0.142798417119065,0.406073593308122,2.04,1
"STARD7","STARD7",-0.157400010025592,0.406154934646149,4.13636363636364,1
"POLL","POLL",-0.142755329923085,0.406216719798573,2.74,1
"ASB13","ASB13",0.142703700272989,0.406388260381145,3.76,1
"USP36","USP36",-0.14485344176137,0.406406617635667,4.3469387755102,1
"LY86","LY86",0.151885409333249,0.406629102004371,3.91111111111111,1
"ATG2B","ATG2B",-0.142607208815359,0.406708965936782,3.78,1
"FCER1A","FCER1A",-0.142583395062869,0.406788137124353,4.72,1
"GPR155","GPR155",0.144691115152842,0.406938371529473,4.06122448979592,1
"CHD9","CHD9",-0.142484326382751,0.407117595047725,2.46,1
"SCAMP4","SCAMP4",-0.142458825163966,0.407202425235082,2.04,1
"ADAT3","ADAT3",-0.142458825163966,0.407202425235082,2.04,1
"ZZEF1","ZZEF1",0.154295919650574,0.407240253121019,2.95555555555556,1
"DISP2","DISP2",0.14240439979259,0.407383505718006,2.46,1
"ATF7IP","ATF7IP",0.142404051177274,0.407384665755519,5.04,1
"STAT5B","STAT5B",0.142366693361799,0.407508986935834,2.42,1
"PPP4R1","PPP4R1",0.151560713250375,0.407644787831787,3.08695652173913,1
"PRDM5","PRDM5",0.142317922923092,0.407671320109234,2.8,1
"ELL3","ELL3",0.142305488476662,0.407712714248364,2.52,1
"NRP1","NRP1",-0.142301794517625,0.407725011859411,4.36,1
"ABCC4","ABCC4",0.142286301779065,0.407776591253212,3,1
"TRPM5","TRPM5",-0.142262617001243,0.407855451274758,2.56,1
"BEST1","BEST1",0.142260721384893,0.407861763228871,3.54,1
"MANBA","MANBA",0.142257575009474,0.407872240037587,2.74,1
"FUT6","FUT6",0.142224937773514,0.407980924621305,2.72,1
"MGAT4A","MGAT4A",0.142210171286195,0.408030103609442,4.16,1
"STAB1","STAB1",-0.142193040385904,0.408087161373675,3.02,1
"HIST1H2AM","HIST1H2AM",0.142179857152314,0.408131073764248,4.32,1
"RET","RET",-0.173003562270086,0.408239810089719,3.84615384615385,1
"DYRK2","DYRK2",0.142102296037862,0.408389478616235,4.12765957446809,1
"ADH1B","ADH1B",-0.144224002781091,0.408470757366076,2.69387755102041,1
"RGS6","RGS6",0.142069612668185,0.408498395338131,3.26,1
"EFHD2","EFHD2",0.142057514213492,0.408538717402558,4.16,1
"COBLL1","COBLL1",-0.142051302646101,0.408559420365501,3.98,1
"MARCH10","MARCH10",0.156586273472241,0.408616608835153,3.34090909090909,1
"DCBLD2","DCBLD2",-0.142031400850753,0.408625756454839,4.46,1
"LHFPL5","LHFPL5",0.141919511918286,0.408998815402847,4.64,1
"CD22","CD22",0.141913747154556,0.409018041462226,4.74,1
"CIB3","CIB3",-0.141841475797704,0.40925911719691,5.04,1
"CHD3","CHD3",0.141837450002196,0.409272548425976,2.92,1
"TMEM86A","TMEM86A",0.141798222893755,0.409403434621018,3.46,1
"EPC1","EPC1",0.141777179606961,0.409473658000647,4.53333333333333,1
"GDF2","GDF2",-0.141762952700587,0.409521138369764,3.48,1
"AP4B1","AP4B1",0.141690124234314,0.409764242468408,3.96,1
"RASA1","RASA1",-0.141680658897632,0.409795844127053,2.5,1
"POU2F3","POU2F3",0.1415848523929,0.410115788555375,2.7,1
"ARRDC1","ARRDC1",-0.141544613024554,0.410250209613608,4.42,1
"ZNF678","ZNF678",0.141541683536761,0.410259996649434,4.16,1
"CA14","CA14",-0.141528372524476,0.410304468670734,4.88,1
"BTBD10","BTBD10",0.141523715981659,0.41032002680148,3.18,1
"EVL","EVL",0.141523381651356,0.410321143856507,3.74,1
"KIF13A","KIF13A",-0.141503597855683,0.410387247992083,3.82,1
"DND1","DND1",0.141424541367122,0.410651461911172,3.08,1
"BAIAP2L2","BAIAP2L2",0.141410849109758,0.410697232473162,2.42,1
"PTDSS2","PTDSS2",-0.141384452698766,0.410785478724892,2.48,1
"MGP","MGP",0.141351156159328,0.410896808241929,5.04,1
"CAMK2G","CAMK2G",-0.141314317745176,0.411020000224137,3.66,1
"FCRLB","FCRLB",0.141295118306029,0.411084213704504,4.72,1
"OR51B2","OR51B2",0.141260689997964,0.411199375140329,2.78,1
"SPRY1","SPRY1",-0.141210390448983,0.411367658176603,2.8,1
"TTC9B","TTC9B",-0.145572376885815,0.411381378959733,4,1
"GKN1","GKN1",0.143332283814078,0.41140516774695,3.97959183673469,1
"BFSP2","BFSP2",-0.141192487763716,0.411427563127064,4.52,1
"COX7A1","COX7A1",-0.141188535952832,0.411440787118762,4.47916666666667,1
"TSPAN12","TSPAN12",-0.155578507055504,0.411676858182509,3.77272727272727,1
"BCL3","BCL3",0.141063649662688,0.411858819687278,3.96,1
"CCDC54","CCDC54",-0.141049969823122,0.411904624907085,4.56,1
"KNTC1","KNTC1",0.141002107764204,0.412064907693112,3.54,1
"TTC32","TTC32",-0.147683114945002,0.412116607983525,3.90697674418605,1
"IL17F","IL17F",0.150099588823493,0.412233070457331,3.89130434782609,1
"BACE2","BACE2",0.143075341407653,0.412252905713127,3.36734693877551,1
"OAZ1","OAZ1",-0.140930661366022,0.412304236572376,2.04,1
"SLC27A1","SLC27A1",0.140919572055286,0.412341390248833,5.04,1
"PGLYRP2","PGLYRP2",0.145262457817483,0.412388631223695,5.08333333333333,1
"HECW2","HECW2",0.140902578464845,0.412398329328715,3.88,1
"CEACAM1","CEACAM1",0.142987444600191,0.412543132923594,3.72916666666667,1
"CRYGB","CRYGB",0.140834567123243,0.412626254108522,4.06,1
"LIPG","LIPG",-0.14081778570272,0.412682504246284,3.14,1
"SMPDL3A","SMPDL3A",0.140778385426144,0.412814588249732,3.82,1
"PADI4","PADI4",-0.140758530809061,0.412881157184634,3.8,1
"RPL10L","RPL10L",-0.14279702901298,0.413172263713736,3.6734693877551,1
"RAB37","RAB37",-0.145017373696975,0.413186151473269,3.39583333333333,1
"PRM1","PRM1",-0.140612119744257,0.413372234483242,3.28,1
"MCOLN2","MCOLN2",0.140600605246442,0.413410869261339,4.18,1
"EIF2B1","EIF2B1",0.140539723923933,0.413615179272553,3.52,1
"KRTAP1-3","KRTAP1-3",0.140539677553603,0.413615334907265,2.42,1
"SPN","SPN",0.14049599242181,0.413761971881325,3.72,1
"SAA3P","SAA3P",0.140466784181137,0.413860030966414,3.38775510204082,1
"ALPK2","ALPK2",-0.140331875985112,0.414313120624739,2.94,1
"PHACTR1","PHACTR1",-0.140307057652614,0.414396503589363,3.8,1
"CFHR2","CFHR2",0.140303165633936,0.414409580591776,4.7,1
"RELT","RELT",0.144633144386336,0.414438208620495,4.27083333333333,1
"SLC18A3","SLC18A3",-0.140290438555444,0.414452344613164,3.48,1
"CCNF","CCNF",0.144607524055924,0.414521771439993,2.79166666666667,1
"KISS1R","KISS1R",-0.140251477455824,0.414583272578125,2.06,1
"SCAMP1","SCAMP1",0.14022153779673,0.414683900049569,2.5,1
"DNAJB8","DNAJB8",-0.14232474481224,0.414735021829,4.55102040816327,1
"FGF1","FGF1",0.140204195372583,0.414742194405391,3.08,1
"MSRB2","MSRB2",0.149289325003857,0.41478996499153,3.93478260869565,1
"ANGPTL2","ANGPTL2",-0.140135982975865,0.414971526599523,3.26,1
"PIM3","PIM3",-0.140128558921012,0.414996490820949,2.16,1
"TRPM3","TRPM3",0.140124620680243,0.415009733943653,2.82,1
"CD226","CD226",0.14012204317283,0.415018401457292,3.04081632653061,1
"UPP1","UPP1",0.140113647948574,0.415046633207961,3.28,1
"NDN","NDN",-0.140107996751784,0.415065637858531,3.02,1
"PPP1R15B","PPP1R15B",0.140065512090548,0.415208527062195,4.54,1
"TAOK3","TAOK3",0.140047548040461,0.415268954130874,3.54,1
"IAH1","IAH1",0.139913021226816,0.415721630114466,4.12,1
"XKR8","XKR8",0.148985738529684,0.415750258311197,3.64285714285714,1
"THRAP3","THRAP3",-0.157085489117901,0.415764293087438,4.12820512820513,1
"AREG","AREG",-0.139787253956615,0.416145082274065,3.26,1
"NEK2","NEK2",0.139747370924898,0.416279417224911,3.7,1
"PAPSS2","PAPSS2",-0.139729331891886,0.416340184740241,2.7,1
"MYSM1","MYSM1",0.139692714720209,0.416463551212088,4.08,1
"CPEB2","CPEB2",-0.139657502357,0.41658220418739,2.9,1
"NPVF","NPVF",-0.139650283716389,0.416606530757399,3.32,1
"MRPS21","MRPS21",0.139634111324339,0.416661034066246,4.88,1
"JPH1","JPH1",0.139611719341851,0.416736504929104,3.36,1
"EGFR","EGFR",0.139574230632122,0.416862875662885,3.4,1
"PANX3","PANX3",0.139552777834418,0.416935200631558,2.92,1
"MEF2C","MEF2C",-0.143857559447488,0.416972043226067,2.45833333333333,1
"SNAI3","SNAI3",-0.139424580054046,0.417367547969833,3.2,1
"VNN2","VNN2",0.139396067808361,0.417463739885704,3.8,1
"ITGA4","ITGA4",0.139394291523725,0.417469732959574,4.06,1
"PMCH","PMCH",0.139378744867265,0.417522188478104,2.74,1
"LTA4H","LTA4H",0.139362431651947,0.417577234408754,3.02,1
"SMAD3","SMAD3",-0.139331279772394,0.417682362015762,3.46,1
"MAD1L1","MAD1L1",-0.139311541438311,0.417748980272873,3.12,1
"SLC35F5","SLC35F5",0.139303676907345,0.417775525280098,3.44,1
"C11orf44","C11orf44",0.139294397325081,0.417806847704572,2.96,1
"IL17C","IL17C",0.139277507712217,0.417863860517628,3.2,1
"ZSCAN2","ZSCAN2",0.139261399960638,0.417918238146296,3.76,1
"SLC35D2","SLC35D2",0.139254045528949,0.417943067053965,3.22,1
"BTBD2","BTBD2",0.139232701590527,0.418015129893729,2.04,1
"SGTA","SGTA",0.139232701590527,0.418015129893729,2.04,1
"SMAD7","SMAD7",0.139186691659832,0.418170495484548,3.14,1
"RNF123","RNF123",-0.141224249057333,0.418389393406626,2.91836734693878,1
"IGSF21","IGSF21",-0.139057289416594,0.41860763296129,3.74,1
"MYF6","MYF6",-0.139050092107412,0.418631953938728,3.26,1
"LIF","LIF",-0.138939229544023,0.41900667842841,2.92,1
"EPB41","EPB41",0.13892766531101,0.419045777328768,3.78,1
"TYK2","TYK2",0.153151911784301,0.419098113488394,3.90909090909091,1
"PSMF1","PSMF1",0.143175435014944,0.419207713361698,5.22916666666667,1
"KLF15","KLF15",0.1388116792102,0.419438041991758,4.5,1
"KRT18","KRT18",-0.138767526827536,0.419587419394952,4.24,1
"POFUT1","POFUT1",0.138747861446953,0.419653961397117,4.6,1
"KIF12","KIF12",-0.138737167444858,0.419690149316852,3.38,1
"PIGQ","PIGQ",-0.147713817826893,0.41978706815355,2.58695652173913,1
"ESF1","ESF1",0.138680472747275,0.419882030342343,5.04,1
"LOR","LOR",0.145242907536632,0.419968770676742,4.78723404255319,1
"KLHL14","KLHL14",-0.152826653552961,0.420098470068436,3.35,1
"IVL","IVL",-0.147566874429691,0.420254839913049,4.58695652173913,1
"MS4A4A","MS4A4A",-0.138412442700269,0.42078983411798,3.56,1
"NDST2","NDST2",-0.138384143390422,0.420885746586199,3.66,1
"IL24","IL24",-0.13833775811364,0.4210429828048,4.5,1
"MCAM","MCAM",-0.13833165398627,0.421063676948996,2.7,1
"LAMB1","LAMB1",-0.138322850175897,0.421093524532283,4.06,1
"CNTFR","CNTFR",0.142558887739689,0.42123421656964,3.22916666666667,1
"FETUB","FETUB",0.138232838428304,0.421398759651803,5.3,1
"RASAL1","RASAL1",0.138203338369688,0.421498823046717,3.54,1
"HPS3","HPS3",0.138185635600367,0.421558876747959,5.38,1
"GPR62","GPR62",0.138051495520295,0.422014080394951,3.02,1
"TCF7L1","TCF7L1",0.138034648205669,0.422071271112858,4.18,1
"EPS8L2","EPS8L2",-0.138034356810996,0.422072260333635,2.66,1
"P2RX5","P2RX5",-0.138024333085296,0.4221062894663,2.96,1
"KRTAP4-2","KRTAP4-2",0.138009963357638,0.422155075340688,2.42,1
"CCDC105","CCDC105",-0.137943464543279,0.422380882915976,4.54,1
"UBE4A","UBE4A",0.137907323759318,0.422503633190528,2.7,1
"DLX4","DLX4",-0.142156389406678,0.42256011859567,2.91666666666667,1
"BTN3A1","BTN3A1",-0.137875452773058,0.422611897882506,4.30612244897959,1
"SNTB1","SNTB1",0.146802464768683,0.422692903026576,4.71111111111111,1
"FEV","FEV",-0.137843707892643,0.422719749624867,3.96,1
"AKAP8L","AKAP8L",-0.137803534879771,0.422856257621369,4.98,1
"GNB5","GNB5",-0.142065276482506,0.422860583796237,2.70833333333333,1
"LCOR","LCOR",0.137774308509273,0.422955584392083,2.8,1
"CBFA2T2","CBFA2T2",-0.139848278622331,0.422983850872233,4.75510204081633,1
"UBE2D2","UBE2D2",0.137763503383506,0.422992309266911,3.08,1
"SLC39A1","SLC39A1",-0.137646187378951,0.423391162166458,4.7,1
"ANKRD50","ANKRD50",-0.137610909908126,0.423511140196297,2.8,1
"MKRN2","MKRN2",-0.137600472548742,0.423546641105994,3.36,1
"FAM110B","FAM110B",0.141816487397546,0.42368162785313,3.91666666666667,1
"NEB","NEB",-0.137515213821545,0.423836696495516,3.68,1
"TBC1D7","TBC1D7",0.137435275770836,0.424108751392257,3.8,1
"PKD1","PKD1",-0.14161907924191,0.424333737996868,2.79166666666667,1
"C5orf24","C5orf24",0.137362647322406,0.424356013899064,3.06,1
"SERPINB6","SERPINB6",0.137354589267391,0.424383452390884,3.44,1
"TMEM39B","TMEM39B",0.137347859506882,0.424406368664715,3.86,1
"PROX2","PROX2",-0.137293016661089,0.424593146038211,3.26,1
"PTPN11","PTPN11",0.141533600841966,0.424616277146687,3.54166666666667,1
"RAB3IL1","RAB3IL1",0.137217897305951,0.424849053231973,3.54,1
"USP34","USP34",0.137213131852306,0.42486529048414,3.94,1
"PIGM","PIGM",0.137202889588799,0.424900189952763,4.72,1
"SLC35A5","SLC35A5",0.137192636475546,0.424935127992857,5.02,1
"CCDC106","CCDC106",-0.137187655480347,0.424952101582918,3.46,1
"PTGES2","PTGES2",-0.137179389852738,0.424980268952425,3.18,1
"CCL13","CCL13",-0.137173339627486,0.42500088739738,2.62,1
"VPREB3","VPREB3",0.137147633154153,0.425088498210833,3.32,1
"ECE1","ECE1",0.137135872199867,0.425128584344164,3.52,1
"EXPH5","EXPH5",0.137128307396843,0.425154369395355,3.18,1
"ZNF12","ZNF12",0.139178155285998,0.425231597763926,3.02040816326531,1
"ADAMTS6","ADAMTS6",-0.137039191019302,0.425458193181634,2.54,1
"TSPAN8","TSPAN8",-0.136979194100441,0.42566280839174,3.95555555555556,1
"NOTCH1","NOTCH1",-0.136949008705575,0.425765774266319,4.42,1
"PSTPIP1","PSTPIP1",-0.136889700087809,0.425968123256054,3.4,1
"IGSF11","IGSF11",0.136863548482467,0.42605736425851,4.9,1
"SPON2","SPON2",0.136838131493403,0.426144108402947,3.5,1
"GDNF","GDNF",-0.148220235013427,0.426176159767189,3.84444444444444,1
"C10orf55","C10orf55",0.136785866469648,0.426322511540058,3.66,1
"MYLK","MYLK",-0.136755434705107,0.4264264074795,4.48,1
"NPAS4","NPAS4",-0.143073182401882,0.427020195107314,3.82978723404255,1
"ZDHHC11","ZDHHC11",-0.136520654587496,0.427228435366201,4.06,1
"ABCC13","ABCC13",0.156234318502181,0.427244353087065,3.73809523809524,1
"ALK","ALK",-0.136462892514004,0.427425883859866,3.92,1
"PLXNC1","PLXNC1",0.136459047659198,0.427439028555301,3.02,1
"PHKG2","PHKG2",-0.136433073220944,0.427527835219644,3.8,1
"TCF20","TCF20",-0.136408780094582,0.427610902762197,2.46,1
"HTR2B","HTR2B",-0.140595367234136,0.42772437499239,3.45833333333333,1
"ZNF2","ZNF2",0.182773684185414,0.427777130211014,4.36666666666667,1
"SOX12","SOX12",0.145151448558751,0.42798550942577,5.60869565217391,1
"C9orf50","C9orf50",0.136234526819764,0.428207004795636,3.22,1
"SCLT1","SCLT1",-0.136226494315489,0.428234494274597,2.82,1
"HIF1AN","HIF1AN",0.136213588735163,0.428278662838177,2.74,1
"ZMIZ2","ZMIZ2",0.136198695641385,0.428329636692162,3.52,1
"CALR3","CALR3",0.136178352808566,0.428399268545364,5.04,1
"AJAP1","AJAP1",-0.136160003640146,0.428462081643615,4.46,1
"PWP2","PWP2",0.136143105517588,0.428519932029873,3.24,1
"GLCCI1","GLCCI1",-0.147476407970438,0.428527344338828,3.02222222222222,1
"ZNF236","ZNF236",0.136116456611853,0.428611172846029,3.26,1
"HNF1A","HNF1A",0.136092943470672,0.428691686358452,3.54,1
"PGM5","PGM5",0.162155768105659,0.428693283174129,2.875,1
"INSM1","INSM1",-0.13606386005393,0.428791285185807,5.02040816326531,1
"ASB16","ASB16",-0.13598732712696,0.429053440612302,2.74,1
"DZIP3","DZIP3",0.135955352993795,0.429162990965569,4.7,1
"CHTF18","CHTF18",-0.135935911410042,0.429229609662389,2.72,1
"BLVRB","BLVRB",-0.135933163746066,0.429239025294186,3.82,1
"TPK1","TPK1",0.137971534853842,0.429295603577767,4.31818181818182,1
"GRK6","GRK6",0.135908223653904,0.429324494672494,3.52,1
"STAB2","STAB2",-0.135894276245583,0.429372296381434,2.74,1
"C1QTNF1","C1QTNF1",0.137921273062919,0.429465355442969,4.3469387755102,1
"SLC39A10","SLC39A10",-0.14717676920512,0.429476496581673,3.97777777777778,1
"TMEM11","TMEM11",0.177459214780572,0.429485521940148,2.26923076923077,1
"SH3RF1","SH3RF1",0.135821138630419,0.429623008006967,2.24,1
"ZBTB4","ZBTB4",-0.135820103638466,0.429626556483851,2.92,1
"VSNL1","VSNL1",0.135805587626488,0.429676326442199,4.02,1
"GALT","GALT",0.139996031330886,0.429716385704527,3.22916666666667,1
"FOS","FOS",-0.135791800773145,0.429723599350957,3.26,1
"ACBD6","ACBD6",-0.137837117841497,0.429749660686497,4.87755102040816,1
"TRAF3IP3","TRAF3IP3",0.135752638236977,0.42985789714423,4.04,1
"PLXNB1","PLXNB1",0.14962476851714,0.430016624998706,3.06818181818182,1
"ABTB2","ABTB2",0.135677667109536,0.430115056177999,3.5,1
"SLC45A1","SLC45A1",-0.135624551818602,0.430297298960001,4.36,1
"IL10","IL10",0.135581502970958,0.430445034379324,4.5,1
"MATN4","MATN4",-0.135481800433888,0.430787302380345,4.68,1
"ILKAP","ILKAP",0.135466387929646,0.430840225290406,3.34,1
"PCBP2","PCBP2",0.13535090211398,0.431236890988646,4.24,1
"ICA1","ICA1",0.146610173562388,0.431274434591282,3.02222222222222,1
"SLC39A9","SLC39A9",0.135304659822106,0.431395778704064,3.24,1
"PICALM","PICALM",0.1352879059465,0.43145335272926,4.06,1
"ITM2B","ITM2B",0.135259061048661,0.431552487036602,2.58,1
"ARID4A","ARID4A",-0.135233452364114,0.431640509673697,2.78,1
"OTOF","OTOF",-0.135225596789256,0.431667512990399,3.86,1
"RPE65","RPE65",0.135209601784236,0.431722498258542,4.02,1
"AFP","AFP",-0.135209005501756,0.431724548145415,3.58,1
"KRTAP11-1","KRTAP11-1",0.137199172156831,0.431908248284146,3.71428571428571,1
"COX6C","COX6C",0.141546084957763,0.432022195542831,4.14893617021277,1
"ADAM22","ADAM22",0.135059294594028,0.43223939147424,3.34,1
"LILRA1","LILRA1",0.135025091453071,0.432357060860663,3.6,1
"ROM1","ROM1",0.134961897060109,0.432574515721217,3.62,1
"NAALADL1","NAALADL1",0.134890157232559,0.432821449094684,3.8,1
"MPZL2","MPZL2",0.134795568761672,0.433147148112455,2.7,1
"NSUN5","NSUN5",-0.14120299548197,0.433150404851285,3.25531914893617,1
"PPP2R2B","PPP2R2B",0.134780435396855,0.433199269796287,3.1,1
"TGFBR1","TGFBR1",0.134776619844851,0.433212411703253,3.38,1
"PTGES","PTGES",0.134740429317254,0.433337073701135,3.22,1
"GNAI3","GNAI3",0.134729257157755,0.433375561357155,3.9,1
"POMT1","POMT1",0.148544292746601,0.433392265668852,3.25,1
"CREB3L2","CREB3L2",-0.136750214659371,0.433430949530227,4,1
"DOHH","DOHH",-0.134648210196693,0.433654821520697,2.04,1
"FBXO28","FBXO28",-0.143192251321334,0.434313255888281,4.28260869565217,1
"NCOA4","NCOA4",0.134400381974872,0.434509369174883,3.48,1
"KRT15","KRT15",-0.134355931741244,0.434662738208519,2.42,1
"LUZP1","LUZP1",0.134354461274975,0.434667812347561,3.46,1
"NTRK1","NTRK1",0.134307936363731,0.434828372760915,4.76,1
"MARCKSL1","MARCKSL1",0.134277228230097,0.434934366387499,3.84,1
"HTN3","HTN3",0.134172065320153,0.435297459496233,3.6530612244898,1
"ARFGEF1","ARFGEF1",-0.14286554208866,0.435373414996879,3.67391304347826,1
"KCNN4","KCNN4",0.134139447417455,0.435410112370362,3.76595744680851,1
"NFKB1","NFKB1",0.134112521356415,0.435503119360031,2.74,1
"TAS2R14","TAS2R14",0.134105261996736,0.435528196241051,4.6,1
"VANGL2","VANGL2",0.134104022361963,0.43553247854037,4.7,1
"IPO13","IPO13",-0.134076869809429,0.435626282435488,4.56,1
"CAPN2","CAPN2",-0.134053568380423,0.435706790731089,4.26,1
"PSMD9","PSMD9",0.134047458348368,0.435727902735338,3.54,1
"BAHCC1","BAHCC1",0.134005551758162,0.435872717832937,4.3,1
"DACH1","DACH1",0.16681153124566,0.435942577838518,2.68421052631579,1
"ZMYM4","ZMYM4",-0.142621758358283,0.436165406141337,4.17391304347826,1
"FBXO7","FBXO7",0.133888984311555,0.436275675142896,2.9,1
"BCAR3","BCAR3",0.133883565127166,0.436294413489787,3.94,1
"PHTF1","PHTF1",0.133881550253465,0.436301380592558,3.96,1
"FBXO46","FBXO46",0.133867910074504,0.436348547704638,3.86,1
"RAB3D","RAB3D",0.133818075306914,0.436520897897138,4.04,1
"ADAMTS18","ADAMTS18",-0.144955011267132,0.436550248221194,2.82222222222222,1
"NAIP","NAIP",-0.150259764128418,0.436561404767918,2.28947368421053,1
"AASS","AASS",0.133803630015095,0.436570862969607,3.96,1
"GRK7","GRK7",0.133788471242715,0.436623299296248,5.38,1
"MMP12","MMP12",-0.133705561030653,0.436910158687583,3.38,1
"CYHR1","CYHR1",-0.137810943307164,0.437022252063712,5.22916666666667,1
"FBP1","FBP1",0.144791915250301,0.43707201391075,3.17777777777778,1
"GON4L","GON4L",0.133639818819871,0.437137692519367,4.74,1
"MKNK2","MKNK2",-0.133629434331396,0.437173639198269,2.04,1
"AFF4","AFF4",-0.133554573931289,0.437432822124923,3.06,1
"RECQL4","RECQL4",-0.137655224727156,0.437545484619514,5.22916666666667,1
"GCM1","GCM1",-0.135534054717467,0.437570561050694,3.79591836734694,1
"SEMA4C","SEMA4C",0.133493822515161,0.437643218761659,4.34,1
"TEX14","TEX14",-0.139812662576439,0.43773890035737,3.68085106382979,1
"ZNF576","ZNF576",-0.133460604060079,0.437758285703844,3.76595744680851,1
"GALNT8","GALNT8",0.139768523068887,0.437885007293504,4.69565217391304,1
"ZNF138","ZNF138",0.133415863579338,0.437913290592236,3.71428571428571,1
"MEIS2","MEIS2",-0.135425390861654,0.43794148794502,2.4375,1
"ATOH1","ATOH1",0.133372100800459,0.438064937366049,2.72,1
"LRRC14","LRRC14",-0.137499506147148,0.438069060258843,5.22916666666667,1
